COSMIC_ID,model_id,SEEDING_DENSITY,GROWTH_RATE,DOUBLING_TIME,DAY4DAY1RATIO,tissue,cancer_type,model_type,growth_properties
906833,SIDM00887,150,1.0824804332335067,48.88975499287741,3.1379007969975947,Central Nervous System,Other Solid Carcinomas,Cell Line,Adherent
906834,SIDM00888,300,1.3318587497357048,38.709492571036016,4.008523756132023,Central Nervous System,Other Solid Carcinomas,Cell Line,Suspension
687505,SIDM00889,325,1.5000832174645058,33.09919730190385,4.62485136295905,Cervix,Cervical Carcinoma,Cell Line,Adherent
906830,SIDM00890,625,0.25812729566239956,174.97917526663733,1.3300472851922245,Skin,Melanoma,Cell Line,Adherent
906830,SIDM00890,900,0.43623264616496593,87.16133204793125,1.6269206617632215,Skin,Melanoma,Cell Line,Adherent
949093,SIDM00892,1250,0.24454294851842875,15.465540289652658,1.3135519139418799,Breast,Breast Carcinoma,Cell Line,Adherent
906801,SIDM00893,1250,0.09014285493164297,145.67763745014906,1.158439521720535,Breast,Breast Carcinoma,Cell Line,Adherent
910919,SIDM00896,625,1.401050117321771,35.457327321971015,4.1507879707703985,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma,Cell Line,Suspension
910704,SIDM00898,500,0.5190574986652307,122.50237908853009,1.740555716195061,Breast,Breast Carcinoma,Cell Line,Adherent
910702,SIDM00899,1e3,0.34510676089075476,165.586851463474,1.4571659374623112,Pancreas,Pancreatic Carcinoma,Cell Line,Adherent
906765,SIDM00900,400,1.3416689411581904,37.16198829751563,3.91254772422237,Haematopoietic and Lymphoid,Non-Cancerous,Cell Line,Suspension
906765,SIDM00900,500,0.9313490719081741,52.762021705613925,2.57724269744327,Haematopoietic and Lymphoid,Non-Cancerous,Cell Line,Suspension
910781,SIDM00901,625,0.6902767373495712,73.28528452164666,2.0682813115405576,Endometrium,Endometrial Carcinoma,Cell Line,Adherent
905949,SIDM00903,75,1.98978703414227,25.20262724738302,7.677921889122516,Lung,Lung Adenocarcinoma,Cell Line,Adherent
905949,SIDM00903,100,2.184574967837694,23.226149665356715,9.563876214657487,Lung,Lung Adenocarcinoma,Cell Line,Adherent
687506,SIDM00905,625,0.8959584533490973,56.52399285388037,2.5531110971230078,Cervix,Cervical Carcinoma,Cell Line,Adherent
910703,SIDM00907,1500,0.9388883283728224,54.15905409176529,2.63912889814557,Haematopoietic and Lymphoid,Burkitt's Lymphoma,Cell Line,Suspension
687448,SIDM00909,300,-0.01392666070588968,7153.661072066552,1.0070007630367452,Skin,Melanoma,Cell Line,Adherent
687448,SIDM00909,400,0.23270187739295833,-1804.319979954121,1.339420543917595,Skin,Melanoma,Cell Line,Adherent
906820,SIDM00910,625,0.7701807277368126,68.8708230205594,2.2370137060887263,Peripheral Nervous System,Neuroblastoma,Cell Line,Adherent
910688,SIDM00917,500,0.4868742702747197,112.77858146925081,1.6908533858678112,Haematopoietic and Lymphoid,Acute Myeloid Leukemia,Cell Line,Suspension
910688,SIDM00917,625,0.6826012393241239,87.52308492094367,2.131564155703992,Haematopoietic and Lymphoid,Acute Myeloid Leukemia,Cell Line,Suspension
949090,SIDM00918,625,0.5241664833266917,99.99821372187354,1.7519246416606298,Ovary,Ovarian Carcinoma,Cell Line,Adherent
906825,SIDM00919,300,0.6948958372199233,68.49671212190412,2.0721742768038047,Ovary,Ovarian Carcinoma,Cell Line,Adherent
946382,SIDM00920,625,0.32560779300720105,862.5465632669598,1.4240503962945112,Breast,Breast Carcinoma,Cell Line,Adherent
724859,SIDM00921,300,0.9455700655559346,59.99324759133274,2.771884376500766,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Adherent
687777,SIDM00922,625,0.4522618206555886,158.7834345571103,1.6921370555918873,Lung,Lung Adenocarcinoma,Cell Line,Adherent
906824,SIDM00923,500,0.920140471652761,70.40942447519015,2.6790266619024283,Cervix,Cervical Carcinoma,Cell Line,Adherent
908460,SIDM00925,500,0.5463300387035094,-1563.7380458361365,1.9025677852778142,Lung,Lung Adenocarcinoma,Cell Line,Adherent
910852,SIDM00928,400,0.8008933286533522,80.84643861375368,2.3525395493554564,Breast,Breast Carcinoma,Cell Line,Adherent
1290765,SIDM00929,325,0.2979825737855241,-102.10076046585911,1.4403211696300229,Bone,Chondrosarcoma,Cell Line,Adherent
906827,SIDM00930,150,0.8070698711041052,76.84586117003967,2.4293694464788813,Bone,Osteosarcoma,Cell Line,Adherent
906828,SIDM00931,200,1.4312283152738827,34.41015898600155,4.301130481817292,Thyroid,Thyroid Gland Carcinoma,Cell Line,Adherent
910952,SIDM00932,250,0.8848662696240586,59.703028213596134,2.560843588623686,Kidney,Kidney Carcinoma,Cell Line,Adherent
910927,SIDM00933,300,1.4532513694182867,38.01945383065491,4.6358221030374,Breast,Breast Carcinoma,Cell Line,Adherent
753624,SIDM00934,625,0.595022765601089,83.0493407669732,1.8610273617093676,Pancreas,Pancreatic Carcinoma,Cell Line,Adherent
924107,SIDM00935,150,1.2641403676889087,40.10534222503137,3.6848366692016015,Vulva,Other Solid Carcinomas,Cell Line,Adherent
1290730,SIDM00936,300,1.2298693690201807,40.664195561430915,3.558472240191695,Bladder,Bladder Carcinoma,Cell Line,Adherent
910916,SIDM00937,625,1.0264382298130938,51.961174162526845,3.02212498233934,Head and Neck,Oral Cavity Carcinoma,Cell Line,Adherent
924106,SIDM00938,600,0.4893240348436227,232.66504396239907,1.7390304265129888,Breast,Breast Carcinoma,Cell Line,Adherent
906826,SIDM00940,150,0.9867871537612812,56.730369787615174,2.8652882423585027,Breast,Breast Carcinoma,Cell Line,Adherent
753541,SIDM00942,625,0.659547628592329,108.88841146879598,2.021777438963665,Head and Neck,Oral Cavity Carcinoma,Cell Line,Adherent
910915,SIDM00943,1250,0.03631542177084822,83.86634774922206,1.15933463176689,Pancreas,Pancreatic Carcinoma,Cell Line,Adherent
1290769,SIDM00944,625,0.6505470810338951,-8.218585377793008,2.005548011135344,Large Intestine,Colorectal Carcinoma,Cell Line,Adherent
1290771,SIDM00945,625,0.6782817116517623,71.4089886872293,2.0115065383731694,Large Intestine,Colorectal Carcinoma,Cell Line,Adherent
1297446,SIDM00946,2500,0.5528372457337315,100.37454117463422,1.7966740046589766,Haematopoietic and Lymphoid,T-Lymphoblastic Leukemia,Cell Line,Suspension
906839,SIDM00947,625,0.4220733730082258,-246.78892470276693,1.5923602200483544,Central Nervous System,Glioblastoma,Cell Line,Adherent
906838,SIDM00948,400,1.6926665390781799,30.067241819891258,5.864991657869981,Haematopoietic and Lymphoid,Burkitt's Lymphoma,Cell Line,Suspension
906836,SIDM00949,200,1.7481535443631964,28.562182780770854,5.938317987094814,Haematopoietic and Lymphoid,T-Cell Non-Hodgkin's Lymphoma,Cell Line,Suspension
1290797,SIDM00950,300,0.9764517390010361,54.24906566988638,2.8313046268640925,Pancreas,Pancreatic Carcinoma,Cell Line,Adherent
753548,SIDM00951,1e3,0.9152430226380663,55.75372207468988,2.575709842548599,Haematopoietic and Lymphoid,T-Lymphoblastic Leukemia,Cell Line,Suspension
753547,SIDM00953,1250,1.06766382796632,50.06052766908484,3.044762839205176,Lung,Small Cell Lung Carcinoma,Cell Line,Suspension
906812,SIDM00954,800,0.4697663328303268,179.67588941584893,1.6776283467827242,Breast,Breast Carcinoma,Cell Line,Adherent
906812,SIDM00954,1250,0.3329359848124574,140.35447525022332,1.4270014977026155,Breast,Breast Carcinoma,Cell Line,Adherent
906817,SIDM00956,625,0.7542478429624174,69.81858017768087,2.2200596156524637,Esophagus,Esophageal Squamous Cell Carcinoma,Cell Line,Adherent
910689,SIDM00957,800,0.3624436399963926,201.54887537751293,1.5548599557481158,Large Intestine,Colorectal Carcinoma,Cell Line,Adherent
910689,SIDM00957,1250,0.2835180979543956,208.8352698533297,1.3928802792269699,Large Intestine,Colorectal Carcinoma,Cell Line,Adherent
910951,SIDM00958,800,1.0386817122031762,49.443280744497415,2.920777585686539,Haematopoietic and Lymphoid,Chronic Myelogenous Leukemia,Cell Line,Suspension
1240124,SIDM00960,400,1.2108450844789784,41.36122786615556,3.5100524430094153,Large Intestine,Colorectal Carcinoma,Cell Line,Adherent
753539,SIDM00961,1250,1.1673462547733737,52.3324592902396,3.5980553625116127,Bone,Ewing's Sarcoma,Cell Line,Adherent
910710,SIDM00962,625,1.4233967729086654,35.335697410688645,4.281879326639207,Haematopoietic and Lymphoid,Chronic Myelogenous Leukemia,Cell Line,Suspension
946359,SIDM00963,1250,0.25380623730213725,180.67425651078622,1.3423819745411356,Breast,Breast Carcinoma,Cell Line,Adherent
924105,SIDM00964,325,0.9884138128035497,50.8282836261554,2.7794904547191703,Prostate,Non-Cancerous,Cell Line,Adherent
688023,SIDM00965,300,0.9235378323630232,53.869381225825414,2.5806700769539224,Lung,Small Cell Lung Carcinoma,Cell Line,Semi-Adherent
1480364,SIDM00967,400,0.8664285386503654,57.91436898484822,2.4632491310621236,Ovary,Ovarian Carcinoma,Cell Line,Adherent
1479988,SIDM00968,150,1.342854743517493,39.84393637137822,4.217086295494233,Ovary,Ovarian Carcinoma,Cell Line,Adherent
1479987,SIDM00969,200,1.192956122440306,42.2510323313068,3.4412559690830737,Ovary,Ovarian Carcinoma,Cell Line,Adherent
753552,SIDM00970,150,0.7727889343969268,66.8886157340314,2.2409691617438923,Bladder,Bladder Carcinoma,Cell Line,Adherent
909907,SIDM00971,625,0.1823277107995127,132.72743154681842,1.2330368397049485,Breast,Breast Carcinoma,Cell Line,Adherent
1299081,SIDM00973,150,1.7276903092710887,28.83537831115041,5.828332236735052,Skin,Melanoma,Cell Line,Adherent
1299080,SIDM00974,400,0.7656518104849492,67.51911996333816,2.220108776874251,Skin,Melanoma,Cell Line,Adherent
1240226,SIDM00975,625,0.22908627165736004,444.64704460494283,1.3148914632121447,Skin,Melanoma,Cell Line,Adherent
1299078,SIDM00976,400,0.7292091260406875,69.10642204629771,2.1364119153966716,Skin,Melanoma,Cell Line,Adherent
910924,SIDM00980,625,0.7395614067820576,74.99493133852873,2.175830548391543,Stomach,Gastric Carcinoma,Cell Line,Adherent
906842,SIDM00981,1250,0.886005337109841,55.53696692783521,2.4562097748234484,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma,Cell Line,Suspension
687561,SIDM00982,150,1.2959250503650874,42.07362630716484,4.177197712345768,Central Nervous System,Glioblastoma,Cell Line,Adherent
906797,SIDM00983,325,0.868059654509992,58.053503548712534,2.454550283418025,Bladder,Bladder Carcinoma,Cell Line,Adherent
910706,SIDM00985,625,1.0866669679927021,66.0256540312802,3.3801301498775325,Haematopoietic and Lymphoid,Burkitt's Lymphoma,Cell Line,Suspension
906696,SIDM00987,150,1.2497490011451844,45.79257235751321,3.8193870145961597,Thyroid,Thyroid Gland Carcinoma,Cell Line,Adherent
910698,SIDM00988,150,1.1664593416941598,42.638092595117854,3.3246146123060836,Kidney,Kidney Carcinoma,Cell Line,Adherent
910926,SIDM00989,200,1.3947281613347924,35.86983741591985,4.234894503969273,Bladder,Bladder Carcinoma,Cell Line,Adherent
924104,SIDM00992,325,1.1919132986188088,43.75937294863316,3.52870021020582,Thyroid,Thyroid Gland Carcinoma,Cell Line,Adherent
1295741,SIDM00993,400,1.5879585800703626,31.698533239949445,5.065261223088551,Haematopoietic and Lymphoid,Plasma Cell Myeloma,Cell Line,Suspension
1295740,SIDM00994,1250,0.3231365569424992,196.5472017172474,1.4252074985893122,Haematopoietic and Lymphoid,T-Lymphoblastic Leukemia,Cell Line,Suspension
924102,SIDM00996,325,0.6168986973694307,271.308479186367,1.946764384319664,Thyroid,Thyroid Gland Carcinoma,Cell Line,Adherent
906795,SIDM00997,325,0.48504376581710246,-204.36808020621885,1.7268980189572989,Thyroid,Thyroid Gland Carcinoma,Cell Line,Adherent
687562,SIDM00998,75,1.8805987784956846,26.415841662880737,6.614523236598543,Central Nervous System,Glioblastoma,Cell Line,Adherent
687562,SIDM00998,100,1.6435898745811806,30.339170245158986,5.427061242965547,Central Nervous System,Glioblastoma,Cell Line,Adherent
906798,SIDM00999,325,1.1236851837366173,46.02985104546674,3.2452727156605445,Bladder,Bladder Carcinoma,Cell Line,Adherent
909784,SIDM01000,450,0.5408881662502426,142.60616740012176,1.8360152489901576,Skin,Melanoma,Cell Line,Adherent
906844,SIDM01001,1e3,0.5310747221032935,177.7630679967945,1.77070079537981,Breast,Breast Carcinoma,Cell Line,Suspension
1290798,SIDM01002,625,0.1944944619855538,30.28994026201183,1.3048726859191202,Breast,Breast Carcinoma,Cell Line,Adherent
907277,SIDM01003,1250,1.0606578318803621,49.76102696329827,3.1486936548448665,Haematopoietic and Lymphoid,T-Lymphoblastic Leukemia,Cell Line,Suspension
907277,SIDM01003,5e3,0.07777674544866384,487.4024135685938,1.1078187627513798,Haematopoietic and Lymphoid,T-Lymphoblastic Leukemia,Cell Line,Suspension
1330931,SIDM01004,625,1.4842492839947556,34.39800628507731,4.652684279465929,Haematopoietic and Lymphoid,Chronic Myelogenous Leukemia,Cell Line,Suspension
907275,SIDM01005,5e3,0.08368446310419099,484.2554744386489,1.1085561528472743,Haematopoietic and Lymphoid,Acute Myeloid Leukemia,Cell Line,Suspension
1327775,SIDM01006,2500,0.44067326367521725,124.12854587336676,1.5954182721445747,Haematopoietic and Lymphoid,Plasma Cell Myeloma,Cell Line,Suspension
907272,SIDM01007,2500,0.10812709014106764,227.62878888642356,1.1499845645757123,Haematopoietic and Lymphoid,T-Lymphoblastic Leukemia,Cell Line,Suspension
907274,SIDM01008,900,1.4075227741932734,35.53874340601979,4.212846961318597,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma,Cell Line,Suspension
753618,SIDM01009,450,0.9531522966169541,51.99809391122229,2.650744125880814,Peripheral Nervous System,Neuroblastoma,Cell Line,Adherent
907273,SIDM01010,625,1.3427469680424091,38.28019127487265,4.088658801950909,Haematopoietic and Lymphoid,T-Cell Non-Hodgkin's Lymphoma,Cell Line,Suspension
1327773,SIDM01011,1500,0.4330148019923554,17.974272281894187,1.61908576960861,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma,Cell Line,Suspension
907270,SIDM01012,400,1.1296089593201268,57.189542888145226,3.4909163520681497,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma,Cell Line,Suspension
907269,SIDM01013,450,0.960307687902398,53.98065753479001,2.7110633405476374,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma,Cell Line,Suspension
1327771,SIDM01015,625,1.894819932768494,29.246271215107562,7.4137206894178,Haematopoietic and Lymphoid,Chronic Myelogenous Leukemia,Cell Line,Suspension
998184,SIDM01016,1250,0.998078756624402,54.86265972327088,2.8859363187051126,Haematopoietic and Lymphoid,T-Lymphoblastic Leukemia,Cell Line,Suspension
1327774,SIDM01017,5e3,-0.1267409656080212,29.320689044984473,0.9470489986097563,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma,Cell Line,Suspension
909976,SIDM01018,1250,0.8146666325803719,63.46940053650921,2.3241594783682,Haematopoietic and Lymphoid,Hodgkin's Lymphoma,Cell Line,Suspension
907280,SIDM01019,625,0.679766584734989,77.19666482804594,2.05233662780862,Haematopoietic and Lymphoid,Acute Myeloid Leukemia,Cell Line,Suspension
907281,SIDM01020,1500,0.9869065531785145,57.962805044434646,2.8175062736427607,Haematopoietic and Lymphoid,Plasma Cell Myeloma,Cell Line,Suspension
908148,SIDM01023,325,1.069279072747066,49.52591368902654,3.0994186491244573,Haematopoietic and Lymphoid,Acute Myeloid Leukemia,Cell Line,Suspension
753576,SIDM01024,1250,0.687182186065312,1.911008367788992,2.1399003567771797,Esophagus,Esophageal Squamous Cell Carcinoma,Cell Line,Adherent
753575,SIDM01025,500,0.8402840276409415,61.874068157728125,2.406744942123729,Esophagus,Esophageal Squamous Cell Carcinoma,Cell Line,Adherent
907321,SIDM01026,200,1.5926657392811288,31.144230468048363,4.965106486722714,Esophagus,Esophageal Squamous Cell Carcinoma,Cell Line,Adherent
907320,SIDM01027,500,1.2114440026033833,41.05856113058841,3.46760914362435,Esophagus,Esophageal Squamous Cell Carcinoma,Cell Line,Adherent
753574,SIDM01028,300,1.0838760761418351,47.975003522375175,3.1172497616810637,Esophagus,Esophageal Squamous Cell Carcinoma,Cell Line,Adherent
907319,SIDM01029,400,1.0799318861453457,46.16364550767471,3.039496379634282,Esophagus,Esophageal Squamous Cell Carcinoma,Cell Line,Adherent
907318,SIDM01030,300,1.386781131205231,36.977533993831024,4.249832394974276,Esophagus,Esophageal Squamous Cell Carcinoma,Cell Line,Adherent
907317,SIDM01031,100,1.7432664442570667,28.597660224213183,5.919749710213021,Esophagus,Esophageal Squamous Cell Carcinoma,Cell Line,Adherent
753573,SIDM01032,325,1.0943652655552587,48.68283280047187,3.2147150696266853,Esophagus,Esophageal Squamous Cell Carcinoma,Cell Line,Adherent
907312,SIDM01033,150,1.5350734950365286,32.98988719909264,4.857010073882239,Bladder,Bladder Carcinoma,Cell Line,Adherent
1330933,SIDM01034,900,1.0702299109917706,49.3530992340721,3.117451962124417,Haematopoietic and Lymphoid,B-Lymphoblastic Leukemia,Cell Line,Suspension
1327766,SIDM01036,1250,0.6771138842991272,83.52399526008803,2.0757903281895773,Haematopoietic and Lymphoid,Plasma Cell Myeloma,Cell Line,Suspension
1298157,SIDM01037,325,0.722816828860702,74.426370563546,2.134010197620679,Breast,Breast Carcinoma,Cell Line,Adherent
1240129,SIDM01040,325,0.22188233667893978,333.6104609198969,1.2833503355600435,Ovary,Ovarian Carcinoma,Cell Line,Adherent
1503361,SIDM01041,325,1.0868761557681061,45.74836175581775,3.062518306187861,Esophagus,Esophageal Adenocarcinoma,Cell Line,Adherent
906862,SIDM01042,150,0.9002342547541989,64.50079224650406,2.680318620061057,Breast,Breast Carcinoma,Cell Line,Adherent
907e3,SIDM01043,200,0.9748960261953354,50.67620628295042,2.7110320150066114,Endometrium,Other Solid Carcinomas,Cell Line,Adherent
753556,SIDM01044,400,0.887951028419903,68.0303199206053,2.8455843746111245,Lung,Other Solid Carcinomas,Cell Line,Adherent
1240127,SIDM01045,625,0.38316261372549537,128.2307774548031,1.5056465772641705,Endometrium,Endometrial Carcinoma,Cell Line,Adherent
906855,SIDM01047,1500,0.7588962209591783,69.004984730351,2.255987594039696,Haematopoietic and Lymphoid,Chronic Myelogenous Leukemia,Cell Line,Suspension
1297447,SIDM01048,1250,0.6146215041682035,86.9023774385765,1.9240946355739352,Haematopoietic and Lymphoid,Plasma Cell Myeloma,Cell Line,Unknown
906853,SIDM01050,625,0.5379525493296131,132.16674242282087,1.8484375082044873,Biliary Tract,Biliary Tract Carcinoma,Cell Line,Adherent
906852,SIDM01051,400,1.0492541786343181,46.5452603522125,2.9218486589779054,Ovary,Ovarian Carcinoma,Cell Line,Adherent
911905,SIDM01052,500,0.5297282327020085,97.0541483934592,1.7527725258517686,Ovary,Ovarian Carcinoma,Cell Line,Adherent
911905,SIDM01052,625,0.25129363411313166,178.50406900013158,1.322577395939185,Ovary,Ovarian Carcinoma,Cell Line,Adherent
906868,SIDM01055,150,0.9990841967061526,51.93605454703868,2.849141972605966,Central Nervous System,Glioblastoma,Cell Line,Adherent
906851,SIDM01056,1500,0.12921265031463436,-2535.0919052777617,1.1785160961988748,Breast,Breast Carcinoma,Cell Line,Adherent
906870,SIDM01057,2500,0.08983481355574799,27.058792511114323,1.178099035311632,Haematopoietic and Lymphoid,Acute Myeloid Leukemia,Cell Line,Suspension
1303897,SIDM01058,2e3,0.28347481269228725,-57.11145565727299,1.3936156751931965,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma,Cell Line,Suspension
907169,SIDM01060,150,1.165351535127935,48.457444054154735,3.57183572767434,Skin,Melanoma,Cell Line,Adherent
1290922,SIDM01062,300,0.5985906702422942,98.03076525180767,1.92383618335226,Breast,Breast Carcinoma,Cell Line,Adherent
907050,SIDM01063,625,0.7531947425865511,86.89855136047814,2.3317800836631184,Haematopoietic and Lymphoid,Hodgkin's Lymphoma,Cell Line,Unknown
924110,SIDM01064,2500,0.29592106219212694,37.05900692974829,1.3897431659848247,Haematopoietic and Lymphoid,Hodgkin's Lymphoma,Cell Line,Suspension
1240153,SIDM01066,250,1.0048733218407653,51.14579063097712,2.841976306739207,Skin,Melanoma,Cell Line,Adherent
1240146,SIDM01067,325,0.7716233344963528,13849.965654600774,2.347570366195239,Lung,Lung Adenocarcinoma,Cell Line,Adherent
1290908,SIDM01068,300,0.3914941236086967,122.23462219134782,1.519229551432839,Lung,Lung Adenocarcinoma,Cell Line,Adherent
1290908,SIDM01068,350,0.6538000008175098,95.77557492243638,2.0435871061545354,Lung,Lung Adenocarcinoma,Cell Line,Adherent
1240145,SIDM01069,150,1.264535096453815,41.76903616881313,3.8210611936271044,Lung,Lung Adenocarcinoma,Cell Line,Adherent
1240143,SIDM01072,625,0.4669266432405896,103.0186568697642,1.6372052711287794,Lung,Squamous Cell Lung Carcinoma,Cell Line,Adherent
907044,SIDM01073,625,0.9675135635738531,50.90594183714227,2.6658141913340057,Haematopoietic and Lymphoid,Other Blood Carcinomas,Cell Line,Suspension
907044,SIDM01073,900,0.6169114361392413,112.68211849574267,2.136786703877354,Haematopoietic and Lymphoid,Other Blood Carcinomas,Cell Line,Suspension
906873,SIDM01074,150,1.5769053383477059,31.29154089160659,4.953249852184569,Central Nervous System,Glioblastoma,Cell Line,Adherent
906800,SIDM01076,625,1.5239108141583821,33.83440462102303,4.865632914041945,Haematopoietic and Lymphoid,B-Lymphoblastic Leukemia,Cell Line,Suspension
1299075,SIDM01077,1250,0.578586187763779,110.86103037642656,1.8859415040180436,Prostate,Prostate Carcinoma,Cell Line,Adherent
724872,SIDM01078,625,1.0019476372531027,51.19069402272205,2.843250504869261,Lung,Small Cell Lung Carcinoma,Cell Line,Semi-Adherent
909713,SIDM01079,325,0.966772169516088,55.63326439061522,2.8051306623777212,Skin,Melanoma,Cell Line,Adherent
909709,SIDM01080,800,0.3713422677598695,-756.0293301580263,1.5033017412379017,Head and Neck,Oral Cavity Carcinoma,Cell Line,Adherent
910904,SIDM01081,325,0.6974836530713941,92.70352803131883,2.1129197219267914,Head and Neck,Oral Cavity Carcinoma,Cell Line,Adherent
910911,SIDM01083,400,0.7815932780718706,66.00438423700624,2.26232818966889,Head and Neck,Oral Cavity Carcinoma,Cell Line,Adherent
909707,SIDM01084,1e3,0.46310524586728596,116.70129306031826,1.6518852616121995,Bone,Osteosarcoma,Cell Line,Adherent
687455,SIDM01085,325,0.9142813052978963,55.763948527320565,2.5889495944634704,Bladder,Bladder Carcinoma,Cell Line,Adherent
909703,SIDM01086,2500,0.9247500930701357,54.64384659490136,2.595430818095835,Haematopoietic and Lymphoid,B-Lymphoblastic Leukemia,Cell Line,Suspension
909703,SIDM01086,3e3,0.2993143976821837,156.28861313048736,1.3761961886899996,Haematopoietic and Lymphoid,B-Lymphoblastic Leukemia,Cell Line,Suspension
910903,SIDM01087,150,1.3276048156530207,37.73316592248804,3.915206349799211,Skin,Melanoma,Cell Line,Adherent
930082,SIDM01088,1250,0.6414125823613451,80.09350133390032,1.9665935138451764,Endometrium,Endometrial Carcinoma,Cell Line,Adherent
909698,SIDM01090,200,1.619688990088834,30.799864336834116,5.25076372969168,Large Intestine,Colorectal Carcinoma,Cell Line,Adherent
909697,SIDM01092,625,0.6165804906766587,82.07866718779167,1.9011561766059315,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma,Cell Line,Unknown
930297,SIDM01093,625,0.8196009455998889,61.74593375279565,2.364624693761585,Cervix,Cervical Carcinoma,Cell Line,Adherent
909716,SIDM01095,625,0.7604691435860794,67.11278321104504,2.217127183072537,Soft Tissue,Rhabdomyosarcoma,Cell Line,Adherent
909718,SIDM01096,625,0.6364427708609812,89.26762555835865,1.970317428370386,Large Intestine,Colorectal Carcinoma,Cell Line,Adherent
909731,SIDM01097,325,1.1927984029803553,46.378948601105826,3.5767098527045906,Central Nervous System,Other Solid Carcinomas,Cell Line,Adherent
717431,SIDM01098,625,0.6399678939061839,111.43342113053882,2.028335136485833,Peripheral Nervous System,Neuroblastoma,Cell Line,Adherent
688087,SIDM01099,625,0.5541249609704435,94.44455306656452,1.8063980612898023,Peripheral Nervous System,Neuroblastoma,Cell Line,Adherent
688086,SIDM01100,150,1.0704602006071327,46.8787188255889,3.03127318837058,Peripheral Nervous System,Neuroblastoma,Cell Line,Adherent
724828,SIDM01101,625,1.0324093089193827,68.11664249995029,3.138036075788908,Peripheral Nervous System,Neuroblastoma,Cell Line,Adherent
1331049,SIDM01102,200,2.380906796683856,21.26398301281444,11.623314019624695,Haematopoietic and Lymphoid,Non-Cancerous,Cell Line,Suspension
909728,SIDM01103,500,0.7007735895461633,75.55011817001034,2.0770571904992474,Lung,Squamous Cell Lung Carcinoma,Cell Line,Adherent
909725,SIDM01106,400,0.5749133155549822,86.99591067899426,1.821680153092057,Skin,Melanoma,Cell Line,Adherent
909723,SIDM01107,500,0.4075977037771953,147.71113368027164,1.5460251645297116,Skin,Melanoma,Cell Line,Suspension
909723,SIDM01107,625,0.04656628002054344,2650.762192544048,1.0588395110331998,Skin,Melanoma,Cell Line,Suspension
909721,SIDM01108,350,0.6049270185407352,83.00205758807644,1.883001900395158,Lung,Lung Adenocarcinoma,Cell Line,Adherent
909720,SIDM01109,150,1.4975516713254813,33.55241245060065,4.637846449455967,Soft Tissue,Other Solid Carcinomas,Cell Line,Adherent
909719,SIDM01110,200,1.2870307579162712,46.267468684827165,4.073802406346674,Liver,Hepatocellular Carcinoma,Cell Line,Adherent
684072,SIDM01111,625,1.112208486025314,45.01624292512647,3.124852801338429,Bone,Ewing's Sarcoma,Cell Line,Unknown
909717,SIDM01112,325,1.1621062176613925,43.50238796266069,3.3303146891360647,Bone,Osteosarcoma,Cell Line,Adherent
909732,SIDM01113,300,1.0898209156996206,48.0790804708819,3.1185317800097416,Uterus,Other Solid Carcinomas,Cell Line,Adherent
1330993,SIDM01114,300,0.9603026317429437,58.343986191970586,2.7977518222517204,Prostate,Non-Cancerous,Cell Line,Adherent
925341,SIDM01116,1250,0.8208053142218377,74.30644926439436,2.3972878878910606,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Adherent
724855,SIDM01119,1250,0.22575069412411242,920.3308609346229,1.316124497130156,Lung,Other Solid Carcinomas,Cell Line,Adherent
687600,SIDM01120,1250,0.47716390849889206,-597.0544267582028,1.7407798139122188,Lung,Other Solid Carcinomas,Cell Line,Suspension
688027,SIDM01121,1500,0.4799127495251473,114.45051111564037,1.6917121947906202,Lung,Small Cell Lung Carcinoma,Cell Line,Suspension
687829,SIDM01122,300,0.47180008688446873,102.91226228960417,1.645301409442021,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Adherent
722066,SIDM01124,400,0.6891345233958938,82.602336245113,2.135492240979338,Lung,Lung Adenocarcinoma,Cell Line,Suspension
688026,SIDM01126,1250,0.5363479572245317,45.25959596735831,1.8538738481985826,Lung,Small Cell Lung Carcinoma,Cell Line,Suspension
908459,SIDM01127,250,0.3626538828476303,143.20414095289698,1.4847381824333479,Lung,Other Solid Carcinomas,Cell Line,Adherent
688025,SIDM01128,2500,0.06036385265899121,22392.97295267898,1.1161596670974696,Lung,Small Cell Lung Carcinoma,Cell Line,Suspension
908483,SIDM01129,1500,0.6662740047502348,95.82321837472051,2.0567833530967663,Lung,Small Cell Lung Carcinoma,Cell Line,Suspension
908443,SIDM01130,300,1.628522865154761,33.51987430821125,5.799791572058942,Lung,Squamous Cell Lung Carcinoma,Cell Line,Adherent
908443,SIDM01130,500,1.0976098554946647,45.15707120989112,3.0197616279537796,Lung,Squamous Cell Lung Carcinoma,Cell Line,Adherent
